Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D10, D11, D12, D13, D14, D15, D16, D17, D18, D19, D2, D20, D21, D22, D23, D24, D25, D27, D29, D3, D30, D31, D33, D4, D5, D6, D7, D8, D9",0603,30,LED,C2290
"R1, R10, R11, R12, R13, R14, R15, R16, R17, R18, R19, R2, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29, R3, R31, R4, R5, R6, R7, R8, R9",0603,30,680,C23228
R32,TO-263-2,1,1R 50W,C39221240
